PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
6667_01,1,C/248/S,1.337129480110627,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Avijava Cisorter,1,0,1,0,0,0,1
6668_01,0,G/1089/S,2.7320018258858636,0,-0.340589866958155,-0.2873140387436576,0.7955880397776295,-0.27666342233874663,-0.0581143203544878,,1,1,0,0,0,0,1
6668_02,0,G/1089/S,-0.12748648295337112,0,-0.3148206331962054,-0.24654490117427577,-0.1669434120832285,1.0998123119284335,-0.25313832005078374,Craine Walston,0,1,0,0,0,0,1
6669_01,0,E/423/P,-0.0577428656646093,0,-0.2920830739944852,-0.2873140387436576,0.21806916866111467,-0.017907325005575153,-0.26725770464418075,Delley Kiddley,1,1,0,0,1,0,0
6670_01,0,F/1278/S,0.569949689934247,0,0.9690935430609311,-0.26536142620629816,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Nancey Burchard,0,1,0,0,0,0,1
6671_01,1,F/1279/S,0.4304624553567234,0,-0.340589866958155,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-0.26902262771835533,Docks Mare,1,0,0,1,0,0,1
6671_02,0,F/1279/S,0.15148798620167614,0,1.1782790877167573,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-0.26902262771835533,Tot Mare,1,0,0,1,0,0,1
6671_03,0,E/440/S,-1.0341535077072748,0,2.509184219657449,-0.2873140387436576,-0.2657075088828644,-0.27666342233874663,-0.26902262771835533,Salros Mare,0,0,0,1,1,0,0
6672_01,0,F/1387/P,-1.9408205324611782,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Oafron Deva,1,0,0,1,0,0,1
6672_02,0,F/1387/P,-1.731589680594893,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Panbug Deva,1,0,0,1,1,0,0
6672_03,0,E/424/P,0.08174436891291433,0,-0.22387039638932443,-0.2427815961678713,1.6292239754762508,-0.27666342233874663,-0.26902262771835533,Sweal Deva,0,0,0,1,0,1,0
6672_04,1,F/1387/P,-1.24338435957356,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Coass Deva,1,0,0,1,0,0,1
6673_01,0,E/425/P,1.1278986282443415,0,2.0771705948247643,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.2575506277362203,Sonnie Phillis,0,1,0,0,0,0,1
6674_01,0,E/426/P,0.012000751624152513,0,-0.340589866958155,0.24017587965403622,-0.290817025018365,1.2643136109203124,-0.2593155508103949,Wezna Swirring,0,0,1,0,0,0,1
6674_02,1,E/426/P,0.22123160349043797,0,4.308268671919345e-17,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Meron Slowatic,1,0,1,0,0,0,1
6674_03,0,E/426/P,-0.9644098904185129,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Sheratz Slowatic,1,0,1,0,1,0,0
6674_04,1,E/426/P,-0.26697371753089477,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Acruxon Swirring,1,0,1,0,0,0,1
6674_05,0,E/426/P,-0.26697371753089477,0,-0.340589866958155,-0.28480516873938794,-0.290817025018365,1.0793607990807947,0.1501466023981178,Jihda Swirring,0,0,1,0,0,0,1
6675_01,0,F/1388/P,2.174052887575769,0,0.7311070900829258,-0.2722608187180397,-0.290817025018365,-0.27666342233874663,-0.11900416641351232,Derry Gouldensen,0,1,0,0,0,0,1
6675_02,0,E/427/P,-0.33671733481965654,0,-0.24812379287115938,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,1.050257370227176,,0,1,0,0,0,1,0
6676_01,1,D/200/S,0.4304624553567234,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Errak Ourcul,1,0,1,0,0,0,1
6680_01,0,G/1082/P,0.5002060726454852,0,4.308268671919345e-17,-0.060888520858321714,0.5662544590733903,-0.24643075117267163,-0.26902262771835533,Letta Puckley,1,1,0,0,0,0,1
6681_01,0,F/1280/S,-0.4762045693971802,0,-0.340589866958155,0.23515813964549692,0.3469646848233513,-0.27666342233874663,-0.2584330892733076,Belly Lerez,1,1,0,0,1,0,0
6683_01,1,G/1083/P,0.22123160349043797,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Patsyn Coolerson,1,1,0,0,0,1,0
6684_01,0,C/210/P,1.9648220357094834,0,-0.340589866958155,-0.1505806235109617,-0.290817025018365,7.30106668581688,-0.26902262771835533,Geons Exhaft,0,0,1,0,0,0,1
6684_02,0,C/210/P,0.08174436891291433,0,-0.340589866958155,3.565318713000422e-17,0.26996216867448264,-0.14950836419907818,0.40517798661635096,Ziba Exhaft,1,0,1,0,0,0,1
6684_03,0,C/210/P,1.1976422455331033,0,-0.340589866958155,-0.055243563348715004,-0.290817025018365,1.8529615024480082,1.1764493700306617,Duhrkab Exhaft,0,0,1,0,0,0,1
6691_01,0,F/1390/P,-0.0577428656646093,0,-0.24660795559104468,-0.1606161035280403,0.6164734913443916,-0.27666342233874663,-1.0032426156241308e-16,Pamont Schwardson,1,1,0,0,0,0,1
6692_01,1,B/256/S,-0.19723010024213294,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Sino Syncepul,1,0,1,0,1,0,0
6693_01,0,E/428/P,1.8253348011319597,0,-0.340589866958155,-0.2873140387436576,0.9127657817432991,-0.03302366058861266,-0.26902262771835533,Cinda Cleman,0,1,0,0,0,0,1
6694_01,1,G/1084/P,2.59251459130834,0,-0.340589866958155,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-0.26902262771835533,Ger Mcneiley,1,1,0,0,0,0,1
6697_01,0,G/1085/P,-0.6156918039747038,0,-0.340589866958155,-0.28668682124259015,-0.23390212177789688,-0.27666342233874663,0.4140026019872241,Mariel Irwines,0,1,0,0,0,0,1
6698_01,0,F/1393/P,0.15148798620167614,0,0.021695242989254217,-0.08597722090101821,-0.290817025018365,-0.27666342233874663,-0.15959739711952867,Julion Hayersents,0,1,0,0,0,1,0
6699_01,0,E/429/P,-1.1038971249960365,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Powhex Paie,0,0,0,1,0,0,1
6702_01,1,G/1087/P,1.4766167146881506,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Dell Carverson,1,1,0,0,0,0,1
6706_01,1,B/224/P,-0.545948186685942,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Asellah Dishocatal,1,0,1,0,0,0,1
6706_02,1,B/224/P,-0.26697371753089477,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Arix Dishocatal,1,0,1,0,0,0,1
6707_01,1,G/1091/S,1.1976422455331033,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Scotte Thomason,1,1,0,0,0,0,1
6708_01,0,A/67/P,-2.01056414974994,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Muonons Sysilstict,1,0,1,0,0,0,1
6708_02,0,A/67/P,-1.8710769151724165,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-1.0032426156241308e-16,,1,0,1,0,0,0,1
6708_03,0,A/67/P,0.5002060726454852,0,1.1661523894758399,0.04260236681780132,-0.290817025018365,-0.2704390488633783,0.8596456782163167,Furuson Sysilstict,0,0,1,0,0,0,1
6708_04,1,A/67/P,-0.6854354212634657,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Elebi Sysilstict,1,0,1,0,1,0,0
6708_05,1,A/67/P,0.4304624553567234,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Ashird Sysilstict,1,0,1,0,1,0,0
6708_06,1,A/67/P,0.8489241590892943,1,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-1.0032426156241308e-16,Shamak Sysilstict,1,0,1,0,1,0,0
6709_01,1,G/1092/S,-0.4762045693971802,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-1.0032426156241308e-16,Lanedy Antoshipson,1,1,0,0,0,0,1
6711_01,0,D/210/P,-0.26697371753089477,1,4.308268671919345e-17,-0.11169313844478211,0.9043959430314656,-0.27666342233874663,-0.26902262771835533,Igrish Perle,0,0,0,1,0,0,1
6713_01,0,F/1395/P,-0.33671733481965654,0,0.7204962291221231,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Raulia Sweene,0,1,0,0,1,0,0
6718_01,0,G/1088/P,0.569949689934247,0,-0.31330479591609073,-0.13803627348961345,-0.290817025018365,0.19283217694618307,-0.26902262771835533,Dawne Mcfaddoxter,0,1,0,0,0,0,1
6718_02,1,G/1088/P,-1.6618460633061312,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Timmy Mcfaddoxter,0,1,0,0,0,0,1
6718_03,1,G/1088/P,-2.477791031508112e-16,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Garlie Mcfaddoxter,1,1,0,0,0,0,1
6719_01,1,F/1396/P,0.8489241590892943,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Panter Cres,1,0,0,1,0,0,1
6720_01,0,A/81/S,1.0581550109555797,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Genubik Guieroolow,1,0,1,0,0,0,1
6721_01,0,G/1095/S,-0.40646095210841837,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Lan Cleminglas,1,1,0,0,0,0,1
6722_01,1,E/445/S,-0.0577428656646093,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Phargak Dicely,1,0,1,0,1,0,0
6722_02,0,E/445/S,-0.12748648295337112,0,-0.340589866958155,-0.26661586120843295,-0.2757513153370646,1.3656819789477403,1.5267866002543244,Saleh Dicely,0,0,1,0,1,0,0
6722_03,1,E/445/S,0.7791805418005325,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Skyrmak Dicely,1,0,1,0,1,0,0
6724_01,1,C/213/P,-0.12748648295337112,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Jihoton Haftent,1,0,1,0,1,0,0
6724_02,1,C/213/P,-0.8249226558409892,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Scelava Haftent,1,0,1,0,1,0,0
6725_01,0,C/214/P,0.22123160349043797,0,-0.340589866958155,-0.04269921332736676,-0.19037896047636244,4.182655574657319,-0.08282324339293252,Caphira Cratrave,0,0,1,0,0,0,1
6726_01,0,G/1089/P,0.012000751624152513,0,-0.23751293191035658,-0.24089994366466908,0.9027219752890989,-0.2437631625403709,-0.25578570466204564,Lillia Dyers,1,1,0,0,0,0,1
6727_01,0,G/1090/P,0.012000751624152513,0,-0.340589866958155,-0.08911330840635527,-0.290817025018365,-5.0544952658066925e-17,0.029249371817156086,Andyn Humphreyes,1,1,0,0,0,0,1
6729_01,0,A/82/S,0.8489241590892943,0,-0.340589866958155,-0.054616345847647595,-0.290817025018365,1.2358593321757712,-0.2504909354395218,Becruxa Dedometeel,0,0,1,0,0,0,1
6729_02,1,A/82/S,1.337129480110627,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Izarkar Dedometeel,1,0,1,0,1,0,0
6729_03,0,A/82/S,-0.12748648295337112,0,3.697600647267361,-0.2779057762276464,-0.290817025018365,-0.1797410353651532,-0.26725770464418075,Rassias Brathful,0,0,1,0,0,0,1
6730_01,0,G/1096/S,-1.0341535077072748,0,-0.340589866958155,-0.2835507337372531,1.0332914591937021,-0.23309280801116794,-0.26902262771835533,Dell Kerristicey,1,1,0,0,0,0,1
6731_01,0,F/1397/P,0.22123160349043797,0,4.411560006201377,-0.2860596037415227,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Tin Rochan,0,1,0,0,0,0,1
6734_01,0,C/249/S,1.2673858628218653,0,-0.340589866958155,1.4055459966372883,-0.290817025018365,0.31998723508585153,-0.26196293542165683,Pleion Sparsaxle,1,0,1,0,1,0,0
6734_02,1,C/249/S,-1.0341535077072748,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Shail Sparsaxle,1,0,1,0,1,0,0
6734_03,1,C/249/S,0.569949689934247,1,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Alhaino Sparsaxle,1,0,1,0,1,0,0
6734_04,1,C/249/S,0.2909752207791998,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Wein Sparsaxle,1,0,1,0,1,0,0
6736_01,0,D/203/S,0.2909752207791998,0,1.7406547186393049,-0.2873140387436576,-0.2523157669439307,0.5413970915668127,-0.26372785849583147,Frunk Erry,1,0,0,1,0,0,1
6739_01,0,G/1097/S,1.0581550109555797,0,-0.340589866958155,0.16051925701847486,0.00045336215344244003,-0.27666342233874663,-0.26902262771835533,Ninaha Stantiagord,1,1,0,0,0,0,1
6741_01,0,G/1098/S,0.569949689934247,0,-0.340589866958155,0.45907478752656317,-0.28412115404889815,0.12792085356019847,-0.2063678585851562,Heald Reyersendry,1,1,0,0,0,0,1
6741_02,0,F/1286/S,-0.7551790385522275,0,-0.18445862710634267,-0.2873140387436576,0.012171136350009406,1.155831673206749,-0.24960847390243449,Jeandy Reyersendry,0,1,0,0,0,1,0
6742_01,0,F/1287/S,0.2909752207791998,0,1.6118085498295567,-0.2860596037415227,-0.290817025018365,-0.27666342233874663,-0.268140166181268,Elanie Talls,1,1,0,0,0,0,1
6744_01,0,F/1399/P,-0.545948186685942,0,1.5451117095045106,-0.2873140387436576,1.582352878689983,-0.27666342233874663,-0.26637524310709343,Blakes Nan,0,0,0,1,0,0,1
6744_02,0,F/1399/P,0.6396933072230089,0,2.262102742998756,-0.27727855872657897,-0.22553228306606335,-0.27666342233874663,-0.22666447393816438,Ane Nan,0,0,0,1,0,0,1
6744_03,0,D/212/P,-0.8946662731297511,0,1.6860845765551762,-0.2873140387436576,4.084934653528213,-0.27666342233874663,-0.26902262771835533,Crick Nan,0,0,0,1,1,0,0
6744_04,1,E/431/P,2.034565652998245,0,-0.340589866958155,3.565318713000422e-17,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Frus Nan,0,0,0,1,0,0,1
6744_05,0,E/431/P,0.8489241590892943,0,1.4829623810198087,0.18686239206330615,-0.05646154108702568,-0.27666342233874663,-0.26902262771835533,Row Nan,0,0,0,1,0,0,1
6745_01,0,F/1400/P,-0.0577428656646093,0,0.4855414507043472,-0.2873140387436576,0.5478408139073565,-0.27666342233874663,-0.26902262771835533,Jimmyn Mcinton,0,1,0,0,0,1,0
6746_01,1,G/1092/P,-0.0577428656646093,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Luison Mcinton,1,1,0,0,0,0,1
6747_01,1,C/215/P,0.15148798620167614,0,4.308268671919345e-17,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Duhrak Alaxed,1,0,1,0,0,0,1
6748_01,1,F/1289/S,-0.12748648295337112,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-5.0544952658066925e-17,-0.26902262771835533,Cank Scake,1,0,0,1,0,0,1
6748_02,0,F/1289/S,-1.5223588287286074,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-1.0032426156241308e-16,Gra Scake,1,0,0,1,0,0,1
6748_03,0,F/1289/S,-0.26697371753089477,0,2.0999081540264846,-0.26912473121270264,-0.28077321856416476,-0.27666342233874663,-0.26902262771835533,Gut Scake,0,0,0,1,0,0,1
6748_04,0,D/205/S,0.36071883806796157,0,0.371853654695746,-0.2873140387436576,4.7577024769416013e-17,-0.2366495928542356,0.2066241407717058,Moss Scake,0,0,0,1,0,0,1
6749_01,0,G/1093/P,-0.545948186685942,0,-0.340589866958155,-0.27916021122978124,1.0701187495257698,-0.27666342233874663,-0.26902262771835533,Luzel Barrelliver,1,1,0,0,0,0,1
6750_01,0,G/1094/P,0.012000751624152513,0,-0.340589866958155,-0.2277283761422534,0.4189452977451198,-0.27577422612797975,0.0521933717814262,Rona Goody,0,1,0,0,0,0,1
6751_01,1,F/1290/S,-0.40646095210841837,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Trisp Berle,1,0,0,1,0,0,1
6751_02,1,E/446/S,0.15148798620167614,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Fal Berle,0,0,0,1,0,0,1
6753_01,1,B/226/P,1.4766167146881506,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Stra Frablerly,1,0,1,0,0,0,1
6753_02,0,B/226/P,-0.26697371753089477,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Aldibi Frablerly,0,0,1,0,0,0,1
6754_01,0,C/250/S,-0.26697371753089477,1,-0.340589866958155,2.352644423249081,-0.290817025018365,-0.2748850299172128,0.5216629095118762,Marin Gealably,1,0,1,0,0,0,1
6756_01,0,F/1402/P,-0.40646095210841837,0,-0.340589866958155,-0.2873140387436576,-0.2707294121099645,0.3688930266780317,-0.2522558585136964,Winia Pittson,0,1,0,0,0,0,1
6756_02,0,G/1095/P,1.1976422455331033,0,-0.340589866958155,-0.2873140387436576,0.9529410075601001,-0.273106637495679,-0.26372785849583147,Monah Pittson,1,1,0,0,0,1,0
6756_03,0,G/1095/P,-2.01056414974994,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Melvia Pittson,1,1,0,0,0,0,1
6757_01,0,F/1292/S,1.6858475665544361,0,2.6365145511870827,-0.2873140387436576,0.7721524913844956,-0.27666342233874663,-0.26902262771835533,Eaturs Dato,0,0,0,1,0,0,1
6758_01,0,F/1403/P,-0.26697371753089477,0,-0.22538623366943913,0.08901646189678984,-0.290817025018365,-0.27666342233874663,-0.24696108929117255,Sanney Gaineyerson,0,1,0,0,1,0,0
6760_01,0,F/1404/P,0.08174436891291433,0,-0.2632821656723062,-0.2873140387436576,2.007540685251127,-0.27666342233874663,-0.2646103200329188,Shex Pri,1,0,0,1,0,1,0
6761_01,1,F/1405/P,-0.7551790385522275,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Nute Curte,1,0,0,1,0,0,1
6761_02,0,E/432/P,-0.6156918039747038,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Neysma Horte,0,0,0,1,0,0,1
6762_01,0,F/1293/S,1.755591183843198,0,-0.340589866958155,0.1542470820078007,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Monard Jenkinnedy,0,1,0,0,1,0,0
6763_01,0,G/1097/P,-0.6156918039747038,0,-0.340589866958155,-0.22647394114011857,0.9228095881974994,-0.2535443208588069,-0.1772466278612749,Bonyam Berges,1,1,0,0,0,0,1
6764_01,0,F/1294/S,0.22123160349043797,0,4.11142422473867,-0.24968098867961283,0.8742645236688649,-0.27666342233874663,-0.26902262771835533,Single Rake,0,0,0,1,0,0,1
6764_02,0,F/1294/S,0.15148798620167614,0,-0.22538623366943913,-0.2873140387436576,3.7233576211770045,-0.18596540884052157,-0.24872601236534717,Supix Rake,1,0,0,1,0,0,1
6765_01,1,F/1295/S,1.8253348011319597,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Lifes Fache,1,0,0,1,0,0,1
6766_01,0,G/1098/P,-0.8946662731297511,0,0.2642292078076035,-0.2873140387436576,-0.2857951217912649,-0.27666342233874663,-0.14812539713739362,Viviay Nieldson,0,1,0,0,0,1,0
6766_02,1,G/1098/P,-2.01056414974994,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Carita Warrishales,1,1,0,0,0,0,1
6766_03,1,G/1098/P,-1.8013332978836547,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Reneen Warrishales,1,1,0,0,0,0,1
6773_01,0,F/1407/P,0.2909752207791998,0,-0.2693455147927649,-0.2873140387436576,-0.290817025018365,-5.0544952658066925e-17,2.419837675786684,Scotte Greeves,0,1,0,0,0,0,1
6774_01,1,G/1100/P,1.1278986282443415,0,-0.340589866958155,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-0.26902262771835533,Jord Steinardson,1,1,0,0,0,0,1
6774_02,1,G/1100/P,-1.5921024460173692,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Donnie Steinardson,0,1,0,0,0,0,1
6774_03,0,F/1408/P,0.2909752207791998,0,-0.340589866958155,-0.2873140387436576,0.8876562656077985,-0.27666342233874663,-0.26902262771835533,Tancis Steinardson,0,1,0,0,0,0,1
6775_01,1,G/1101/S,-1.0341535077072748,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,,1,1,0,0,1,0,0
6776_01,0,F/1409/P,-0.33671733481965654,0,-0.33907402967804035,-0.2873140387436576,-0.290817025018365,0.3377711593011898,-0.26902262771835533,Alancy Mcgoway,0,1,0,0,1,0,0
6778_01,0,F/1299/S,1.2673858628218653,0,-0.340589866958155,0.188116827065441,-0.290817025018365,-0.27666342233874663,0.9814253703343657,Brada Fielson,0,1,0,0,0,0,1
6779_01,0,B/258/S,0.569949689934247,0,-0.340589866958155,4.6802485697102485,0.16115426542064654,-0.27577422612797975,0.015129987223759094,Terope Busive,1,0,1,0,0,0,1
6779_02,1,B/258/S,-1.0341535077072748,0,4.308268671919345e-17,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Alhail Stioutody,1,0,1,0,1,0,0
6779_03,1,B/258/S,1.0581550109555797,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Tabanar Stioutody,1,0,1,0,0,0,1
6779_04,0,B/258/S,-1.24338435957356,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Altara Stioutody,1,0,1,0,0,0,1
6780_01,1,C/251/S,-0.9644098904185129,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Antinon Plaricit,1,0,1,0,1,0,0
6780_02,0,C/251/S,0.7094369245117707,0,2.944229519050363,-0.2684975137116352,2.173263491745431,-5.0544952658066925e-17,-0.26902262771835533,Eltan Plaricit,1,0,1,0,0,0,1
6782_01,0,F/1300/S,-0.9644098904185129,0,4.308268671919345e-17,-0.2873140387436576,0.6014077816630912,-0.21264129516352895,-0.26902262771835533,Samany Ments,0,1,0,0,0,1,0
6784_01,0,G/1102/S,2.174052887575769,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.26954985265261133,0.3469355251685884,Allena Currisones,0,1,0,0,1,0,0
6784_02,0,G/1102/S,1.4068730973993888,0,-0.340589866958155,-0.057752433352984654,-0.290817025018365,-0.27666342233874663,0.08484444865365674,Rosey Currisones,1,1,0,0,0,0,1
6786_01,0,F/1410/P,-0.40646095210841837,0,-0.3284631687172376,-0.17880541105899525,-0.290817025018365,0.6587709913880451,-0.26902262771835533,Jeret Hendrewsons,0,1,0,0,0,1,0
6787_01,0,F/1411/P,-1.3828715941510838,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Iney Booneid,1,1,0,0,0,0,1
6787_02,0,F/1411/P,-2.01056414974994,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Helean Booneid,0,1,0,0,0,0,1
6787_03,0,F/1411/P,-0.8249226558409892,0,-0.17687944070576928,-0.28480516873938794,2.8863737499936493,-0.2651038715987768,-0.26902262771835533,Therta Hurchanney,0,1,0,0,0,0,1
6787_04,1,F/1411/P,0.9186677763780561,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Cassa Booneid,1,1,0,0,0,1,0
6787_05,1,F/1411/P,-0.8946662731297511,0,-0.340589866958155,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-1.0032426156241308e-16,Reneen Booneid,1,1,0,0,0,0,1
6787_06,0,F/1411/P,-2.01056414974994,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Joelan Booneid,1,1,0,0,1,0,0
6787_07,0,F/1411/P,-0.19723010024213294,0,-0.16930025430519585,-0.2634797737030959,-0.290817025018365,-0.27666342233874663,0.2869281406466512,Vandy Booneid,0,1,0,0,0,0,1
6788_01,0,G/1103/P,1.8950784184207214,0,-0.33755819239792567,0.17431804204195792,-0.290817025018365,-0.21353049137429586,-0.26902262771835533,Glenna Weberton,0,1,0,0,0,0,1
6789_01,0,D/213/P,-0.19723010024213294,0,0.9721252176211604,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Widous Mone,1,0,0,1,1,0,0
6792_01,0,F/1412/P,0.8489241590892943,0,-0.12079346134152599,-0.2873140387436576,3.698248105041504,-0.24998753601573928,-0.23372416623486286,Razzle Reate,1,0,0,1,0,0,1
6794_01,0,D/206/S,-0.12748648295337112,0,-0.3102731213558614,-0.2873140387436576,1.3831507173483446,-0.2446523587511378,-0.26902262771835533,Slig Conie,1,0,0,1,0,0,1
6796_01,0,G/1104/P,0.15148798620167614,0,0.371853654695746,-0.2873140387436576,-0.290817025018365,-0.1148297119791686,-0.22313462778981513,Arlen Kellyons,0,1,0,0,0,0,1
6798_01,0,F/1414/P,0.7791805418005325,0,-0.336042355117811,-0.2873140387436576,-0.18870499273399574,-0.27666342233874663,0.3857638328004301,Therly Jacostarks,1,1,0,0,0,0,1
6799_01,1,C/252/S,0.7791805418005325,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Terops Namsheary,1,0,1,0,1,0,0
6800_01,1,G/1105/P,-0.9644098904185129,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Luise Krampbelles,1,1,0,0,0,0,1
6801_01,0,B/259/S,1.4766167146881506,1,-0.340589866958155,4.286983196540981,-0.06315741205649252,-0.19041138989435613,0.11926044860006191,Syrmino Imprank,1,0,1,0,0,0,1
6802_01,0,A/68/P,0.9186677763780561,0,2.313641210522655,0.036330191807127196,-0.290817025018365,-0.2659930678095437,0.3239915252043183,Eleb Disteady,0,0,1,0,1,0,0
